پہروں ہمارا آپ میں آنا محال ہے	phroں hmara aap miں aana mhal he
کوسوں نکل گیا دل دیوانہ چھوڑ کر	kosoں nkl gia dil dioanah chhorr kr
اترا جو شیشہ طاق سے زاہد کا ہے یہ حال	atra jo shishh taq se zahd ka he yh hal
کرتا ہے رقص سجدۂ شکرانہ چھوڑ کر	krta he rqs sjdۂ shkranah chhorr kr
یہ سمعۂ و ریا تو نشانی ہے کفر کی	yh smaۂ o ria to nshani he kfr ki
زنار باندھ سبحۂ صد دانہ چھوڑ کر	znar bandh sbhۂ sd danah chhorr kr
رندان مے کدہ بھی ہیں اے خضر منتظر	rndan me kdh bhi hiں ae khzr mntzr
بستی میں آئیے کبھی ویرانہ چھوڑ کر	bsti miں aaaie kbhi oiranah chhorr kr
احسان سر پہ لغزش مستانہ کا ہوا	ahsan sr ph lghzsh mstanah ka hoa
ہم دو قدم نہ جا سکے مے خانہ چھوڑ کر	hm do qdm nah ja ske me khanah chhorr kr
وادی بہت مہیب ہے بیم و امید کا	oadi bht mhib he bim o amid ka
دیکھیں گے شیر پر دل دیوانہ چھوڑ کر	dikhiں ge shir pr dil dioanah chhorr kr
رو رو کے کر رہی ہے صراحی وداع اسے	ro ro ke kr rhi he srahi odaa ase
جاتا ہے دور دور جو پیمانہ چھوڑ کر	jata he dor dor jo pimanah chhorr kr
توبہ تو کی ہے نظمؔ بنا ہوگی کس طرح	tobh to ki he nzmؔ bna hogi ks trh
کیوں کر جیو گے مشرب رندانہ چھوڑ کر	kioں kr jio ge mshrb rndanah chhorr kr
ہنسی میں وہ بات میں نے کہہ دی کہ رہ گئے آپ دنگ ہو کر	hnsi miں oh bat miں ne khh di kh rh gye aap dng ho kr
چھپا ہوا تھا جو راز دل میں کھلا وہ چہرہ کا رنگ ہو کر	chhpa hoa tha jo raz dil miں khla oh chhrh ka rng ho kr
ہمیشہ کوچ و مقام اپنا رہا ہے خضر رہ طریقت	hmishh koch o mqam apna rha he khzr rh triqt
رکا تو میں سنگ میل بن کر چلا تو آواز چنگ ہو کر	rka to miں sng mil bn kr chla to aaoaz chng ho kr
نہ توڑتے آرسی اگر تم تو اتنے یوسف نظر نہ آتے	nah torrte aarsi agr tm to atne yosf nzr nah aate
یہ قافلہ کھینچ لائی سارا شکست آئینہ زنگ ہو کر	yh qaflh khinch lai sara shkst aaainah zng ho kr
شباب و پیری کا آنا جانا غضب کا پر درد ہے فسانہ	shbab o piri ka aana jana ghzb ka pr drd he fsan
یہ رہ گئی بن کے گرد حسرت وہ اڑ گیا رخ سے رنگ ہو کر	yh rh gai bn ke grd hsrt oh arr gia rkh se rng ho kr
جو راز دل سے زباں تک آیا تو اس کو قابو میں پھر نہ پایا	jo raz dil se zbaں tk aaia to as ko qabo miں phr nah paia
زباں سے نکلا کلام بن کر کماں سے چھوٹا خدنگ ہو کر	zbaں se nkla klam bn kr kmaں se chhota khdng ho kr
غضب ہے بحر فنا کا دھارا کہ مجھ کو الجھا کے مارا مارا	ghzb he bhr fna ka dhara kh mjh ko aljha ke mara mara
نفس نے موجوں کا جال بن کر لحد نے کام نہنگ ہو کر	nfs ne mojoں ka jal bn kr lhd ne kam nahng ho kr
ملا دل نا حفاظ مجھ کو تو کیا کسی کا لحاظ مجھ کو	mla dil na hfaz mjh ko to kia ksi ka lhaz mjh ko
کہیں گریباں نہ پھاڑ ڈالیں جناب ناصح بھی تنگ ہو کر	khiں gribaں nah pharr daliں jnab nash bhi tng ho kr
جو اب کی مینائے مے کو توڑا چلے گی تلوار محتسب سے	jo ab ki minaie me ko torra chle gi tloar mhtsb se
لہو بھی رندوں کا دیکھ لینا بہا مئے لالہ رنگ ہو کر	lho bhi rndoں ka dikh lina bha mye lalh rng ho kr
نہ ضبط سے شکوہ لب تک آیا نہ صبر نے آہ کھینچنے دی	nah zbt se shkoh lb tk aaia nah sbr ne aah khinchne di
رہا دہن میں وہ قفل بن کر گرایا چھاتی پہ سنگ ہو کر	rha dhn miں oh qfl bn kr graia chhati ph sng ho kr
سمجھ لے صوفی اگر یہ نکتہ ہے ایک بزم سماع ہستی	smjh le sofi agr yh nkth he aik bzm smaa hsti
تو نو پیالے یہ آسماں کے بجیں ابھی جل ترنگ ہو کر	to no piale yh aasmaں ke bjiں abhi jl trng ho kr
بھلا ہو افسردہ خاطری کا کہ حسرتوں کو دبا کے رکھا	bhla ho afsrdh khatri ka kh hsrtoں ko dba ke rkha
بچا لیا ہرزگی سے اس نے لحاظ ناموس و ننگ ہو کر	bcha lia hrzgi se as ne lhaz namos o nng ho kr
جگر خراشی سے پائی فرصت نہ سینہ کاوی سے ناخنوں نے	jgr khrashi se pai frst nah sinah kaoi se nakhnoں ne
گلا گریباں نے گھونٹ ڈالا جنوں کی شورش سے تنگ ہو کر	gla gribaں ne ghont dala jnoں ki shorsh se tng ho kr
بدل کے دنیا نے بھیس صدہا اسے ڈرایا اسے لبھایا	bdil ke dnia ne bhis sdha ase draia ase lbhaia
کبھی زن پیر زال بن کر کبھی بت شوخ و شنگ ہو کر	kbhi zn pir zal bn kr kbhi bt shokh o shng ho kr
اٹھے تھے تلوار کھینچ کر تم تو پھر تأمل نہ چاہئے تھا	athe the tloar khinch kr tm to phr taٔml nah chahye tha
کہ رہ گئی میرے دل کی حسرت شہید تیغ درنگ ہو کر	kh rh gai mire dil ki hsrt shhid tigh drng ho kr
جو ولولے تھے وہ دب گئے سب ہجوم لیت و لعل میں حیدرؔ	jo olole the oh db gye sb hjom lit o lal miں hidr
جو حوصلے تھے وہ دل ہی دل میں رہے دریغ و درنگ ہو کر	jo hosle the oh dil hi dil miں rhe drigh o drng ho kr
اس مہینہ بھر کہاں تھا ساقیا اچھی طرح	as mhinah bhr khaں tha saqia achhi trh
آ ادھر آ عید تو مل لیں ذرا اچھی طرح	aa adhr aa aid to ml liں zra achhi trh
انگلیاں کانوں میں رکھ کر اے مسافر سن ذرا	angliaں kanoں miں rkh kr ae msafr sn zra
آ رہی ہے صاف آواز درا اچھی طرح	aa rhi he saf aaoaz dra achhi trh
چشم موسیٰ لا سکی اک اس کے جلوہ کی نہ تاب	chshm mosi la ski ak as ke jloh ki nah tab
چشم دل سے جس کو دیکھا بارہا اچھی طرح	chshm dil se js ko dikha barha achhi trh
فاصلہ ایسا نہیں کچھ عرش کی زنجیر سے	faslh aisa nahiں kchh arsh ki znjir se
کیا کہوں بڑھتا نہیں دست دعا اچھی طرح	kia khoں brrhta nahiں dst daa achhi trh
اہل صورت کو نہیں ہے اچھی سیرت سے غرض	ahl sort ko nahiں he achhi sirt se ghrz
اچھی صورت چاہئے اچھی ادا اچھی طرح	achhi sort chahye achhi ada achhi trh
شاہدان لالہ و گل کی خبر لائی ہے کچھ	shahdan lalh o gl ki khbr lai he kchh
سال بھر کے بعد آئی اے صبا اچھی طرح	sal bhr ke bad aaai ae sba achhi trh
سیکھ لے گی بل کی لینا تا کمر آنے تو دو	sikh le gi bl ki lina ta kmr aane to do
بل ابھی کرتی نہیں زلف دوتا اچھی طرح	bl abhi krti nahiں zlf dota achhi trh
شیشہ و جام و سبو بھر لے مئے گل رنگ سے	shishh o jam o sbo bhr le mye gl rng se
آج ساقی گھر کے آئی ہے گھٹا اچھی طرح	aaj saqi ghr ke aaai he ghta achhi trh
لیتے ہیں اہل جنوں کیا کیا تصور کے مزے	lite hiں ahl jnoں kia kia tsor ke mze
آنکھ سے پریوں کو دیکھا بارہا اچھی طرح	aankh se prioں ko dikha barha achhi trh
دے رہی ہے اس کی خاموشی صدائے دورباش	de rhi he as ki khamoshi sdaie dorbash
یہ نہیں کہتا کہ نظمؔ مبتلا اچھی طرح	yh nahiں khta kh nzmؔ mbtla achhi trh
اس واسطے عدم کی منزل کو ڈھونڈتے ہیں	as oaste adm ki mnzl ko dhondte hi
مدت سے دوستوں کی محفل کو ڈھونڈتے ہیں	mdt se dostoں ki mhfl ko dhondte hi
یہ دل کے پار ہو کر پھر دل کو ڈھونڈتے ہیں	yh dil ke par ho kr phr dil ko dhondte hi
تیر نگاہ اس کے بسمل کو ڈھونڈتے ہیں	tir ngah as ke bsml ko dhondte hi
اک لہر میں نہ تھے ہم کیوں اے حباب دیکھا	ak lhr miں nah the hm kioں ae hbab dikha
یوں آنکھ بند کر کے ساحل کو ڈھونڈتے ہیں	yoں aankh bnd kr ke sahl ko dhondte hi
طرز کرم کی شاہد ہیں میوہ دار شاخیں	trz krm ki shahd hiں mioh dar shakhi
اس طرح سر جھکا کر سائل کو ڈھونڈتے ہیں	as trh sr jhka kr sail ko dhondte hi
ہے وصل و ہجر اپنا اے قیس طرفہ مضموں	he osl o hjr apna ae qis trfh mzmo
محمل میں بیٹھے ہیں اور محمل کو ڈھونڈتے ہیں	mhml miں bithe hiں aur mhml ko dhondte hi
طول امل کا رستہ ممکن نہیں کہ طے ہو	tol aml ka rsth mmkn nahiں kh te ho
منزل پہ بھی پہنچ کر منزل کو ڈھونڈتے ہیں	mnzl ph bhi phnch kr mnzl ko dhondte hi
حسرت شباب کی ہے ایام شیب میں بھی	hsrt shbab ki he aiam shib miں bhi
معدوم کی ہوس ہے زائل کو ڈھونڈتے ہیں	madom ki hos he zail ko dhondte hi
اٹھتے ہیں ولولے کچھ ہر بار درد بن کر	athte hiں olole kchh hr bar drd bn kr
کیا جانیے جگر کو یا دل کو ڈھونڈتے ہیں	kia janie jgr ko ya dil ko dhondte hi
زخم جگر کا میرے ہے رشک دوستوں کو	zkhm jgr ka mire he rshk dostoں ko
مرتا ہوں میں کہ یہ کیوں قاتل کو ڈھونڈتے ہیں	mrta hoں miں kh yh kioں qatl ko dhondte hi
اہل ہوس کی کشتی یک بام و دو ہوا ہے	ahl hos ki kshti yk bam o do hoa he
دریائے عشق میں بھی ساحل کو ڈھونڈتے ہیں	driaie ashq miں bhi sahl ko dhondte hi
آیا جو رحم مجھ پر اس میں بھی چال ہے کچھ	aaia jo rhm mjh pr as miں bhi chal he kchh
سینہ پہ ہاتھ رکھ کر اب دل کو ڈھونڈتے ہیں	sinah ph hath rkh kr ab dil ko dhondte hi
کرتے ہیں کار فرہاد آساں زمین میں بھی	krte hiں kar frhad aasaں zmin miں bhi
مشکل پسند ہیں ہم مشکل کو ڈھونڈتے ہیں	mshkl psnd hiں hm mshkl ko dhondte hi
اے خضر پئے خجستہ بہر خدا کرم کر	ae khzr pye khjsth bhr khda krm kr
بھٹکے ہوئے مسافر منزل کو ڈھونڈتے ہیں	bhtke hoye msafr mnzl ko dhondte hi
دل خواہ تیرے عشوے دل جو ترے اشارے	dil khoah tire ashoe dil jo tre ashare
وہ دل ٹٹولتے ہیں یہ دل کو ڈھونڈتے ہیں	oh dil ttolte hiں yh dil ko dhondte hi
اے نظمؔ کیا بتائیں حج و طواف اپنا	ae nzmؔ kia btaiں hj o toaf apna
کعبے میں بھی کسی کی محمل کو ڈھونڈتے ہیں	kabe miں bhi ksi ki mhml ko dhondte hi
جنوں کے ولولے جب گھٹ گئے دل میں نہاں ہو کر	jnoں ke olole jb ght gye dil miں nahaں ho kr
تو اٹھے ہیں دھواں ہو کر گرے ہیں بجلیاں ہو کر	to athe hiں dhoaں ho kr gre hiں bjliaں ho kr
کچھ آگے بڑھ چلے سامان راحت لا مکاں ہو کر	kchh aage brrh chle saman raht la mkaں ho kr
فلک پیچھے رہا جاتا ہے گرد کارواں ہو کر	flk pichhe rha jata he grd karoaں ho kr
کسی دن تو چلے اے آسماں باد مراد ایسی	ksi dn to chle ae aasmaں bad mrad aisi
کہ اتریں کشتئ مے پر گھٹائیں بادباں ہو کر	kh atriں kshty me pr ghtaiں badbaں ho kr
نہ جانے کس بیاباں مرگ نے مٹی نہیں پائی	nah jane ks biabaں mrg ne mti nahiں pai
بگولے جا رہے ہیں کارواں در کارواں ہو کر	bgole ja rhe hiں karoaں dr karoaں ho kr
وفور ضبط سے بیتابیٔ دل بڑھ نہیں سکتی	ofor zbt se bitabiٔ dil brrh nahiں skti
گلے تک آ کے رہ جاتے ہیں نالے ہچکیاں ہو کر	gle tk aa ke rh jate hiں nale hchkiaں ho kr
گلو گیر اب تو ایسا انقلاب رنگ عالم ہے	glo gir ab to aisa anqlab rng aalm he
کہ نغمے نکلے منقار عنادل سے فغاں ہو کر	kh nghme nkle mnqar anadil se fghaں ho kr
جو ہو کر ابر سے مایوس خود سینچے کبھی دہقاں	jo ho kr abr se maios khod sinche kbhi dhqa
جلا دیں کھیت کو پانی کی لہریں بجلیاں ہو کر	jla diں khit ko pani ki lhriں bjliaں ho kr
جہاں میں واشد خاطر کے ساماں ہو گئے لاشے	jhaں miں oashd khatr ke samaں ho gye lashe
جگہ راحت کی نا ممکن ہوئی ہے لا مکاں ہو کر	jgh raht ki na mmkn hoai he la mkaں ho kr
ہنسے کوئی نہ بجلی کے سوا اس دار ماتم میں	hnse koai nah bjli ke soa as dar matm mi
اگر رہ جائے سارا کھیت کشت زعفراں ہو کر	agr rh jaie sara khit ksht zafraں ho kr
الم میں آشیاں کے اس قدر تنکے چنے میں نے	alm miں aashiaں ke as qdr tnke chne miں ne
کہ آخر باعث تسکیں ہوے ہیں آشیاں ہو کر	kh aakhr baas tskiں hoe hiں aashiaں ho kr
گھٹائیں گھر کے کیا کیا حسرت فرہاد پر روئیں	ghtaiں ghr ke kia kia hsrt frhad pr roai
چمن تک آ گئیں نہریں پہاڑوں سے رواں ہو کر	chmn tk aa gaiں nahriں pharroں se roaں ho kr
دل شیدا نے پایا عشق میں معراج کا رتبہ	dil shida ne paia ashq miں maraj ka rtb
یہاں اکثر بتوں کے ظلم ٹوٹے آسماں ہو کر	yhaں aksr btoں ke zlm tote aasmaں ho kr
جو ڈرتے ڈرتے دل سے ایک حرف شوق نکلا تھا	jo drte drte dil se aik hrf shoq nkla tha
وہ اس کے سامنے آیا زباں پر داستاں ہو کر	oh as ke samne aaia zbaں pr dastaں ho kr
نکل آئے ہیں ہر اقرار میں انکار کے پہلو	nkl aaye hiں hr aqrar miں ankar ke phlo
بنا دیتی ہیں حیراں تیری باتیں مکر یاں ہو کر	bna diti hiں hiraں tiri batiں mkr yaں ho kr
نزاکت کا یہ عالم پھول بھی توڑے تو بل کھا کر	nzakt ka yh aalm phol bhi torre to bl kha kr
نہ جانے دل مرا کس طرح توڑا پہلواں ہو کر	nah jane dil mra ks trh torra phloaں ho kr
تدرو و کبک پر ہنس کر اٹھے خود لڑکھڑاتے ہیں	tdro o kbk pr hns kr athe khod lrrkhrrate hi
سبک کرتے ہیں ان کو پائنچے بار گراں ہو کر	sbk krte hiں an ko painche bar graں ho kr
گلا گھونٹا ہے ضبط غم نے کچھ ایسا کہ مشکل ہے	gla ghonta he zbt ghm ne kchh aisa kh mshkl he
کہ نکلے منہ سے آواز شکست دل فغاں ہو کر	kh nkle mnah se aaoaz shkst dil fghaں ho kr
پتہ اندیشۂ سالک نے پایا منزل دل کا	pth andishhٔ salk ne paia mnzl dil ka
تو پلٹا لا مکاں سے آسماں در آسماں ہو کر	to plta la mkaں se aasmaں dr aasmaں ho kr
ہوئی پھر دیکھیے آ بستن شادی و غم دنیا	hoai phr dikhie aa bstn shadi o ghm dnia
ابھی پیدا ہوئے تھے رنج و راحت تو اماں ہو کر	abhi pida hoye the rnj o raht to amaں ho kr
جو نکلی ہوگی کوئی آرزو تو یہ بھی نکلے گا	jo nkli hogi koai aarzo to yh bhi nkle ga
تمہارا تیر حسرت بن گیا دل میں نہاں ہو کر	tmhara tir hsrt bn gia dil miں nahaں ho kr
اتر جائے گا تو او آفتاب حسن کوٹھے سے	atr jaie ga to au aaftab hsn kothe se
گرے گا سایۂ دیوار ہم پر آسماں ہو کر	gre ga saiۂ dioar hm pr aasmaں ho kr
کس لیے پھرتے ہیں یہ شمس و قمر دونوں ساتھ	ks lie phrte hiں yh shms o qmr donoں sath
کس کو یہ ڈھونڈتے ہیں برہنہ سر دونوں ساتھ	ks ko yh dhondte hiں brhnah sr donoں sath
کیسی یارب یہ ہوا صبح شب وصل چلی	kisi yarb yh hoa sbh shb osl chli
بجھ گیا دل مرا اور شمع سحر دونوں ساتھ	bjh gia dil mra aur shma shr donoں sath
بعد میرے نہ رہا عشق کی منزل کا نشاں	bad mire nah rha ashq ki mnzl ka nsha
مٹ گئے راہرو و راہ گزر دونوں ساتھ	mt gye rahro o rah gzr donoں sath
اے جنوں دیکھ اسی صحرا میں اکیلا ہوں میں	ae jnoں dikh asi shra miں akila hoں mi
رہتے جس دشت میں ہیں خوف و خطر دونوں ساتھ	rhte js dsht miں hiں khof o khtr donoں sath
مجھ کو حیرت ہے شب عیش کی کوتاہی پر	mjh ko hirt he shb aish ki kotahi pr
یا خدا آئے تھے کیا شام و سحر دونوں ساتھ	ya khda aaye the kia sham o shr donoں sath
اس نے پھیری نگۂ ناز یہ معلوم ہوا	as ne phiri nghٔ naz yh malom hoa
کھنچ گیا سینے سے تیر اور جگر دونوں ساتھ	khnch gia sine se tir aur jgr donoں sath
غم کو دی دل نے جگہ دل کو جگہ پہلو نے	ghm ko di dil ne jgh dil ko jgh phlo ne
ایک گوشے میں کریں گے یہ بسر دونوں ساتھ	aik goshe miں kriں ge yh bsr donoں sath
اس کو روکوں میں الٰہی کہ سنبھالوں اس کو	as ko rokoں miں alhi kh snbhaloں as ko
کہ تڑپنے لگے دل اور جگر دونوں ساتھ	kh trrpne lge dil aur jgr donoں sath
ناز بڑھتا گیا بڑھتے گئے جوں جوں گیسو	naz brrhta gia brrhte gye joں joں giso
بلکہ لینے لگے اب زلف و کمر دونوں ساتھ	blkh line lge ab zlf o kmr donoں sath
تجھ سے مطلب ہے نہیں دنیا و عقبیٰ سے غرض	tjh se mtlb he nahiں dnia o aqbi se ghrz
تو نہیں جب تو اجڑ جائیں یہ گھر دونوں ساتھ	to nahiں jb to ajrr jaiں yh ghr donoں sath
بات سننا نہ کسی چاہنے والے کی کبھی	bat snna nah ksi chahne oale ki kbhi
کان میں پھونک رہے ہیں یہ گہر دونوں ساتھ	kan miں phonk rhe hiں yh ghr donoں sath
آندھیاں آہ کی بھی اشک کا سیلاب بھی ہے	aandhiaں aah ki bhi ashk ka silab bhi he
دیتے ہیں دل کی خرابی کی خبر دونوں ساتھ	dite hiں dil ki khrabi ki khbr donoں sath
کیا کہوں زہرہ و خورشید کا عالم اے نظمؔ	kia khoں zhrh o khorshid ka aalm ae nzm
نکلے خلوت سے جوں ہی وقت سحر دونوں ساتھ	nkle khlot se joں hi oqt shr donoں sath
کسی سے بس کہ امید کشود کار نہیں	ksi se bs kh amid kshod kar nahi
مجھے اجل کے بھی آنے کا اعتبار نہیں	mjhe ajl ke bhi aane ka aatbar nahi
جواب نامہ کا قاصد مزار پر لایا	joab namh ka qasd mzar pr laia
کہ جانتا تھا اسے تاب انتظار نہیں	kh janta tha ase tab antzar nahi
یہ کہہ کے اٹھ گئی بالیں سے میری شمع سحر	yh khh ke ath gai baliں se miri shma shr
تمام ہو گئی شب اور تجھے قرار نہیں	tmam ho gai shb aur tjhe qrar nahi
جو تو ہو پاس تو حور و قصور سب کچھ ہو	jo to ho pas to hor o qsor sb kchh ho
جو تو نہیں تو نہیں بلکہ زینہار نہیں	jo to nahiں to nahiں blkh zinahar nahi
خزاں کے آنے سے پہلے ہی تھا مجھے معلوم	khzaں ke aane se phle hi tha mjhe malom
کہ رنگ و بوئے چمن کا کچھ اعتبار نہیں	kh rng o boye chmn ka kchh aatbar nahi
غزل کہی ہے کہ موتی پروئے ہیں اے نظمؔ	ghzl khi he kh moti proye hiں ae nzm
وہ کون شعر ہے جو در شاہوار نہیں	oh kon shar he jo dr shahoar nahi
کوئی مے دے یا نہ دے ہم رند بے پروا ہیں آپ	koai me de ya nah de hm rnd be proa hiں aap
ساقیا اپنی بغل میں شیشۂ صہبا ہیں آپ	saqia apni bghl miں shishۂ shba hiں aap
غافل و ہشیار وہ تمثال یک آئینہ ہیں	ghafl o hshiar oh tmsal yk aaainah hi
ورطۂ حیرت میں ناداں آپ ہیں دانا ہیں آپ	orthٔ hirt miں nadaں aap hiں dana hiں aap
کیوں رہے میری دعا منت کش بال ملک	kioں rhe miri daa mnt ksh bal mlk
نالۂ مستانہ میرے آسماں پیما ہیں آپ	nalۂ mstanah mire aasmaں pima hiں aap
ہے تعجب خضر کو اور آب حیواں کی طلب	he tajb khzr ko aur aab hioaں ki tlb
اور پھر عزلت گزین دامن صحرا ہیں آپ	aur phr azlt gzin damn shra hiں aap
منزل طول امل درپیش اور مہلت ہے کم	mnzl tol aml drpish aur mhlt he km
راہ کس سے پوچھئے حیرت میں نقش پا ہیں آپ	rah ks se pochhye hirt miں nqsh pa hiں aap
حق سے طالب دید کے ہوں ہم بصیر ایسے نہیں	hq se talb did ke hoں hm bsir aise nahi
ہم کو جو کوتہ نظر سمجھیں وہ نا بینا ہیں آپ	hm ko jo koth nzr smjhiں oh na bina hiں aap
گل ہمہ تن زخم ہیں پھر بھی ہمہ تن گوش ہیں	gl hmh tn zkhm hiں phr bhi hmh tn gosh hi
بے اثر کچھ نالہ ہائے بلبل شیدا ہیں آپ	be asr kchh nalh haie blbl shida hiں aap
حرص سے شکوہ کروں کیا ہاتھ پھیلانے کا میں	hrs se shkoh kroں kia hath philane ka mi
کہتی ہے وہ اپنے ہاتھوں خلق میں رسوا ہیں آپ	khti he oh apne hathoں khlq miں rsoa hiں aap
ہم سے اے اہل تنعم منہ چھپانا چاہئے	hm se ae ahl tnam mnah chhpana chahye
دم بھرا کرتے ہیں ہم اور آئنہ سیما ہیں آپ	dm bhra krte hiں hm aur aaynah sima hiں aap
کیا کاروان ہستی گزرا روا روی میں	kia karoan hsti gzra roa roi mi
فردا کو میں نے دیکھا گرد و غبار دی میں	frda ko miں ne dikha grd o ghbar di mi
تھے محو لالہ و گل کس کیف بے خودی میں	the mho lalh o gl ks kif be khodi mi
زخم جگر کے ٹانکے ٹوٹے ہنسی ہنسی میں	zkhm jgr ke tanke tote hnsi hnsi mi
یاران بزم عشرت ڈھونڈوں کہاں میں تم کو	yaran bzm ashrt dhondoں khaں miں tm ko
تاروں کی چھاؤں میں یا پچھلے کی چاندنی میں	taroں ki chhauں miں ya pchhle ki chandni mi
ہر عقدہ میں جہاں کے پوشیدہ ہے کشاکش	hr aqdh miں jhaں ke poshidh he kshaksh
ہے موج خندۂ گل پنہاں کلی کلی میں	he moj khndۂ gl pnahaں kli kli mi
زخموں میں خود چمک ہے اور اس پہ یہ ستم ہے	zkhmoں miں khod chmk he aur as ph yh stm he
رنگ پریدہ سے میں رہتا ہوں چاندنی میں	rng pridh se miں rhta hoں chandni mi
ہم کس شمار میں تھے پرسش جو ہم سے ہوتی	hm ks shmar miں the prssh jo hm se hoti
یہ امتیاز پایا آشوب آگہی میں	yh amtiaz paia aashob aaghi mi
حکم قضا ہو جیسا سرزد ہو فعل ویسا	hkm qza ho jisa srzd ho fal oisa
بندہ کا دخل بھی ہے پھر اس کہی بدی میں	bndh ka dkhl bhi he phr as khi bdi mi
رفتار سایہ کو ہے پست و بلند یکساں	rftar saih ko he pst o blnd yksa
ٹھوکر کبھی نہ کھائے راہ فروتنی میں	thokr kbhi nah khaie rah frotni mi
وجد آ گیا فلک کو غش آ گیا زمیں کو	ojd aa gia flk ko ghsh aa gia zmiں ko
دو طرح کے اثر تھے اک صوت سرمدی میں	do trh ke asr the ak sot srmdi mi
تعبیر اس کی شاید ایک واپسیں نفس ہو	tabir as ki shaid aik oapsiں nfs ho
جو خواب دیکھتے تھے ہم ساری زندگی میں	jo khoab dikhte the hm sari zndgi mi
لائی حباب تک کو سیل فنا بہا کر	lai hbab tk ko sil fna bha kr
اک آہ کھینچنے کو اک دم کی زندگی میں	ak aah khinchne ko ak dm ki zndgi mi
محشر کی آفتوں کا دھڑکا نہیں رہا اب	mhshr ki aaftoں ka dhrrka nahiں rha ab
سو حشر میں نے دیکھے دو دن کی زندگی میں	so hshr miں ne dikhe do dn ki zndgi mi
پہلو میں تو ہو اے دل پھر حسرتیں ہزاروں	phlo miں to ho ae dil phr hsrtiں hzaro
کس بات کی کمی ہے تیری سلامتی میں	ks bat ki kmi he tiri slamti mi
پرسان حال وہ ہو اور سامنے بلا کر	prsan hal oh ho aur samne bla kr
کیا جانیے زباں سے کیا نکلے بے خودی میں	kia janie zbaں se kia nkle be khodi mi
تو ایک ظل ہستی پھر کیسی خود پرستی	to aik zl hsti phr kisi khod prsti
سایہ کی پرورش ہے دامان بے خودی میں	saih ki prorsh he daman be khodi mi
حائل بس اک نفس ہے محشر میں اور ہم میں	hail bs ak nfs he mhshr miں aur hm mi
پردہ حباب کا ہے فردا میں اور دی میں	prdh hbab ka he frda miں aur di mi
آنکھیں دکھا رہی ہے دن سے مجھے شب غم	aankhiں dkha rhi he dn se mjhe shb ghm
آثار تیرگی کے ہیں دن کی روشنی میں	aasar tirgi ke hiں dn ki roshni mi
تو نے تو اپنے در سے مجھ کو اٹھا دیا ہے	to ne to apne dr se mjh ko atha dia he
پرچھائیں پھر رہی ہے میری اسی گلی میں	prchhaiں phr rhi he miri asi gli mi
سجدہ کا حکم مجھ کو تو نے تو اب دیا ہے	sjdh ka hkm mjh ko to ne to ab dia he
پہلے ہی لکھ چکا ہوں میں خط بندگی میں	phle hi lkh chka hoں miں kht bndgi mi
اے نظمؔ چھیڑ کر ہم تجھ کو ہوئے پشیماں	ae nzmؔ chhirr kr hm tjh ko hoye pshima
کیا جانتے تھے ظالم رو دے گا دل لگی میں	kia jante the zalm ro de ga dil lgi mi
کیا کہیں کس سے پیار کر بیٹھے	kia khiں ks se piar kr bithe
اپنے دل کو فگار کر بیٹھے	apne dil ko fgar kr bithe
صبر کی اک قبا جو باقی تھی	sbr ki ak qba jo baqi thi
اس کو بھی تار تار کر بیٹھے	as ko bhi tar tar kr bithe
آج پھر ان کی آمد آمد ہے	aaj phr an ki aamd aamd he
ہم خزاں کو بہار کر بیٹھے	hm khzaں ko bhar kr bithe
وائے اس بت کا وعدۂ فردا	oaie as bt ka oadhٔ frda
عمر بھر انتظار کر بیٹھے	amr bhr antzar kr bithe
خود جو غم ہیں تو آئنہ حیراں	khod jo ghm hiں to aaynah hira
کس غضب کا سنگھار کر بیٹھے	ks ghzb ka snghar kr bithe
ہم تہی دست تجھ کو کیا دیتے	hm thi dst tjh ko kia dite
جان تجھ پر نثار کر بیٹھے	jan tjh pr nsar kr bithe
مجھ کو سمجھو یادگار رفتگان لکھنؤ	mjh ko smjho yadgar rftgan lkhnau
ہوں قد آدم غبار کاروان لکھنؤ	hoں qd aadm ghbar karoan lkhnau
خون حسرت کہہ رہا ہے داستان لکھنؤ	khon hsrt khh rha he dastan lkhnau
رہ گیا ہے اب یہی رنگیں بیان لکھنؤ	rh gia he ab yhi rngiں bian lkhnau
گوش عبرت سے سنے کوئی مری فریاد ہے	gosh abrt se sne koai mri friad he
بلبل خونیں نوائے بوستان لکھنؤ	blbl khoniں noaie bostan lkhnau
میرے ہر آنسو میں اک آئینۂ تصویر ہے	mire hr aanso miں ak aaainۂ tsoir he
میرے ہر نالہ میں ہے طرز فغان لکھنؤ	mire hr nalh miں he trz fghan lkhnau
ڈھونڈھتا ہے اب کسے لے کر چراغ آفتاب	dhondhta he ab kse le kr chragh aaftab
کیوں مٹایا اے فلک تو نے نشان لکھنؤ	kioں mtaia ae flk to ne nshan lkhnau
لکھنؤ جن سے عبارت تھی ہوئے وہ ناپدید	lkhnau jn se abart thi hoye oh napdid
ہے نشان لکھنؤ باقی نہ شان لکھنؤ	he nshan lkhnau baqi nah shan lkhnau
اب نظر آتا نہیں وہ مجمع اہل کمال	ab nzr aata nahiں oh mjma ahl kmal
کھا گئے ان کو زمین و آسمان لکھنؤ	kha gye an ko zmin o aasman lkhnau
